Device,Device color,Grey,Region,Regions color,Id
PC,#00DABB,#D1D1D1,Asia,#5651FF,P365712
PC,#00DABB,#D1D1D1,Asia,#5651FF,P36970
PC,#00DABB,#D1D1D1,Asia,#5651FF,P373023
PC,#00DABB,#D1D1D1,Asia,#5651FF,P375285
PC,#00DABB,#D1D1D1,Asia,#5651FF,P377748
PC,#00DABB,#D1D1D1,Asia,#5651FF,P380344
PC,#00DABB,#D1D1D1,Asia,#5651FF,P382799
PC,#00DABB,#D1D1D1,Asia,#5651FF,P382938
PC,#00DABB,#D1D1D1,Asia,#5651FF,P387362
PC,#00DABB,#D1D1D1,Asia,#5651FF,P388155
PC,#00DABB,#D1D1D1,Asia,#5651FF,P388573
PC,#00DABB,#D1D1D1,Asia,#5651FF,P388710
PC,#00DABB,#D1D1D1,Asia,#5651FF,P39396
PC,#00DABB,#D1D1D1,Asia,#5651FF,P40527
PC,#00DABB,#D1D1D1,Asia,#5651FF,P410520
PC,#00DABB,#D1D1D1,Asia,#5651FF,P413098
PC,#00DABB,#D1D1D1,Asia,#5651FF,P416180
PC,#00DABB,#D1D1D1,Asia,#5651FF,P4190
PC,#00DABB,#D1D1D1,Asia,#5651FF,P424761
PC,#00DABB,#D1D1D1,Asia,#5651FF,P42803
PC,#00DABB,#D1D1D1,Asia,#5651FF,P429635
PC,#00DABB,#D1D1D1,Asia,#5651FF,P43606
PC,#00DABB,#D1D1D1,Asia,#5651FF,P437310
PC,#00DABB,#D1D1D1,Asia,#5651FF,P440591
PC,#00DABB,#D1D1D1,Asia,#5651FF,P441087
PC,#00DABB,#D1D1D1,Asia,#5651FF,P441895
PC,#00DABB,#D1D1D1,Asia,#5651FF,P441966
PC,#00DABB,#D1D1D1,Asia,#5651FF,P444719
PC,#00DABB,#D1D1D1,Asia,#5651FF,P444832
PC,#00DABB,#D1D1D1,Asia,#5651FF,P446734
PC,#00DABB,#D1D1D1,Asia,#5651FF,P44715
PC,#00DABB,#D1D1D1,Asia,#5651FF,P447167
PC,#00DABB,#D1D1D1,Asia,#5651FF,P450306
PC,#00DABB,#D1D1D1,Asia,#5651FF,P451216
PC,#00DABB,#D1D1D1,Asia,#5651FF,P473007
PC,#00DABB,#D1D1D1,Asia,#5651FF,P4739
PC,#00DABB,#D1D1D1,Asia,#5651FF,P474081
PC,#00DABB,#D1D1D1,Asia,#5651FF,P47504
PC,#00DABB,#D1D1D1,Asia,#5651FF,P484445
PC,#00DABB,#D1D1D1,Asia,#5651FF,P488269
PC,#00DABB,#D1D1D1,Asia,#5651FF,P490022
PC,#00DABB,#D1D1D1,Asia,#5651FF,P49184
PC,#00DABB,#D1D1D1,Asia,#5651FF,P496033
PC,#00DABB,#D1D1D1,Asia,#5651FF,P498473
PC,#00DABB,#D1D1D1,Asia,#5651FF,P498863
PC,#00DABB,#D1D1D1,Asia,#5651FF,P500743
PC,#00DABB,#D1D1D1,Asia,#5651FF,P507589
PC,#00DABB,#D1D1D1,Asia,#5651FF,P509145
PC,#00DABB,#D1D1D1,Asia,#5651FF,P510890
PC,#00DABB,#D1D1D1,Asia,#5651FF,P511282
PC,#00DABB,#D1D1D1,Asia,#5651FF,P513948
PC,#00DABB,#D1D1D1,Asia,#5651FF,P519420
PC,#00DABB,#D1D1D1,Asia,#5651FF,P524139
PC,#00DABB,#D1D1D1,Asia,#5651FF,P52686
PC,#00DABB,#D1D1D1,Asia,#5651FF,P527307
PC,#00DABB,#D1D1D1,Asia,#5651FF,P527635
PC,#00DABB,#D1D1D1,Asia,#5651FF,P528134
PC,#00DABB,#D1D1D1,Asia,#5651FF,P529317
PC,#00DABB,#D1D1D1,Asia,#5651FF,P529805
PC,#00DABB,#D1D1D1,Asia,#5651FF,P529895
PC,#00DABB,#D1D1D1,Asia,#5651FF,P537631
PC,#00DABB,#D1D1D1,Asia,#5651FF,P538127
PC,#00DABB,#D1D1D1,Asia,#5651FF,P547613
PC,#00DABB,#D1D1D1,Asia,#5651FF,P547813
PC,#00DABB,#D1D1D1,Asia,#5651FF,P552216
PC,#00DABB,#D1D1D1,Asia,#5651FF,P552958
PC,#00DABB,#D1D1D1,Asia,#5651FF,P556371
PC,#00DABB,#D1D1D1,Asia,#5651FF,P565127
PC,#00DABB,#D1D1D1,Asia,#5651FF,P566551
PC,#00DABB,#D1D1D1,Asia,#5651FF,P575203
PC,#00DABB,#D1D1D1,Asia,#5651FF,P582156
PC,#00DABB,#D1D1D1,Asia,#5651FF,P584771
PC,#00DABB,#D1D1D1,Asia,#5651FF,P586270
PC,#00DABB,#D1D1D1,Asia,#5651FF,P586511
PC,#00DABB,#D1D1D1,Asia,#5651FF,P587412
PC,#00DABB,#D1D1D1,Asia,#5651FF,P588381
PC,#00DABB,#D1D1D1,Asia,#5651FF,P590606
PC,#00DABB,#D1D1D1,Asia,#5651FF,P594639
PC,#00DABB,#D1D1D1,Asia,#5651FF,P598464
PC,#00DABB,#D1D1D1,Asia,#5651FF,P603229
PC,#00DABB,#D1D1D1,Asia,#5651FF,P605853
PC,#00DABB,#D1D1D1,Asia,#5651FF,P607850
PC,#00DABB,#D1D1D1,Asia,#5651FF,P609792
PC,#00DABB,#D1D1D1,Asia,#5651FF,P610358
PC,#00DABB,#D1D1D1,Asia,#5651FF,P611642
PC,#00DABB,#D1D1D1,Asia,#5651FF,P61394
PC,#00DABB,#D1D1D1,Asia,#5651FF,P617392
PC,#00DABB,#D1D1D1,Asia,#5651FF,P619385
PC,#00DABB,#D1D1D1,Asia,#5651FF,P624459
PC,#00DABB,#D1D1D1,Asia,#5651FF,P632925
PC,#00DABB,#D1D1D1,Asia,#5651FF,P636261
PC,#00DABB,#D1D1D1,Asia,#5651FF,P639300
PC,#00DABB,#D1D1D1,Asia,#5651FF,P643473
PC,#00DABB,#D1D1D1,Asia,#5651FF,P645957
PC,#00DABB,#D1D1D1,Asia,#5651FF,P64689
PC,#00DABB,#D1D1D1,Asia,#5651FF,P650863
PC,#00DABB,#D1D1D1,Asia,#5651FF,P660842
PC,#00DABB,#D1D1D1,Asia,#5651FF,P662484
PC,#00DABB,#D1D1D1,Asia,#5651FF,P666276
PC,#00DABB,#D1D1D1,Asia,#5651FF,P667890
PC,#00DABB,#D1D1D1,Asia,#5651FF,P676208
PC,#00DABB,#D1D1D1,Asia,#5651FF,P679023
PC,#00DABB,#D1D1D1,Asia,#5651FF,P679870
PC,#00DABB,#D1D1D1,Asia,#5651FF,P680919
PC,#00DABB,#D1D1D1,Asia,#5651FF,P687503
PC,#00DABB,#D1D1D1,Asia,#5651FF,P690732
PC,#00DABB,#D1D1D1,Asia,#5651FF,P691724
PC,#00DABB,#D1D1D1,Asia,#5651FF,P692207
PC,#00DABB,#D1D1D1,Asia,#5651FF,P694515
PC,#00DABB,#D1D1D1,Asia,#5651FF,P696268
PC,#00DABB,#D1D1D1,Asia,#5651FF,P697616
PC,#00DABB,#D1D1D1,Asia,#5651FF,P700316
PC,#00DABB,#D1D1D1,Asia,#5651FF,P700505
PC,#00DABB,#D1D1D1,Asia,#5651FF,P712231
PC,#00DABB,#D1D1D1,Asia,#5651FF,P712611
PC,#00DABB,#D1D1D1,Asia,#5651FF,P713051
PC,#00DABB,#D1D1D1,Asia,#5651FF,P719554
PC,#00DABB,#D1D1D1,Asia,#5651FF,P721470
PC,#00DABB,#D1D1D1,Asia,#5651FF,P722339
PC,#00DABB,#D1D1D1,Asia,#5651FF,P727293
PC,#00DABB,#D1D1D1,Asia,#5651FF,P72772
PC,#00DABB,#D1D1D1,Asia,#5651FF,P727839
PC,#00DABB,#D1D1D1,Asia,#5651FF,P730827
PC,#00DABB,#D1D1D1,Asia,#5651FF,P73224
PC,#00DABB,#D1D1D1,Asia,#5651FF,P738094
PC,#00DABB,#D1D1D1,Asia,#5651FF,P739608
PC,#00DABB,#D1D1D1,Asia,#5651FF,P747873
PC,#00DABB,#D1D1D1,Asia,#5651FF,P750689
PC,#00DABB,#D1D1D1,Asia,#5651FF,P752055
PC,#00DABB,#D1D1D1,Asia,#5651FF,P754951
PC,#00DABB,#D1D1D1,Asia,#5651FF,P758363
PC,#00DABB,#D1D1D1,Asia,#5651FF,P762969
PC,#00DABB,#D1D1D1,Asia,#5651FF,P766794
PC,#00DABB,#D1D1D1,Asia,#5651FF,P768528
PC,#00DABB,#D1D1D1,Asia,#5651FF,P780341
PC,#00DABB,#D1D1D1,Asia,#5651FF,P784112
PC,#00DABB,#D1D1D1,Asia,#5651FF,P784983
PC,#00DABB,#D1D1D1,Asia,#5651FF,P78559
PC,#00DABB,#D1D1D1,Asia,#5651FF,P785694
PC,#00DABB,#D1D1D1,Asia,#5651FF,P78923
PC,#00DABB,#D1D1D1,Asia,#5651FF,P792067
PC,#00DABB,#D1D1D1,Asia,#5651FF,P800143
PC,#00DABB,#D1D1D1,Asia,#5651FF,P801143
PC,#00DABB,#D1D1D1,Asia,#5651FF,P806110
PC,#00DABB,#D1D1D1,Asia,#5651FF,P807656
PC,#00DABB,#D1D1D1,Asia,#5651FF,P80787
PC,#00DABB,#D1D1D1,Asia,#5651FF,P81229
PC,#00DABB,#D1D1D1,Asia,#5651FF,P814048
PC,#00DABB,#D1D1D1,Asia,#5651FF,P816658
PC,#00DABB,#D1D1D1,Asia,#5651FF,P823342
PC,#00DABB,#D1D1D1,Asia,#5651FF,P824908
PC,#00DABB,#D1D1D1,Asia,#5651FF,P829564
PC,#00DABB,#D1D1D1,Asia,#5651FF,P833492
PC,#00DABB,#D1D1D1,Asia,#5651FF,P83531
PC,#00DABB,#D1D1D1,Asia,#5651FF,P838215
PC,#00DABB,#D1D1D1,Asia,#5651FF,P841721
PC,#00DABB,#D1D1D1,Asia,#5651FF,P843808
PC,#00DABB,#D1D1D1,Asia,#5651FF,P846738
PC,#00DABB,#D1D1D1,Asia,#5651FF,P860309
PC,#00DABB,#D1D1D1,Asia,#5651FF,P872114
PC,#00DABB,#D1D1D1,Asia,#5651FF,P876809
PC,#00DABB,#D1D1D1,Asia,#5651FF,P879976
PC,#00DABB,#D1D1D1,Asia,#5651FF,P885879
PC,#00DABB,#D1D1D1,Asia,#5651FF,P886107
PC,#00DABB,#D1D1D1,Asia,#5651FF,P886409
PC,#00DABB,#D1D1D1,Asia,#5651FF,P892685
PC,#00DABB,#D1D1D1,Asia,#5651FF,P894844
PC,#00DABB,#D1D1D1,Asia,#5651FF,P899967
PC,#00DABB,#D1D1D1,Asia,#5651FF,P900709
PC,#00DABB,#D1D1D1,Asia,#5651FF,P907226
PC,#00DABB,#D1D1D1,Asia,#5651FF,P911027
PC,#00DABB,#D1D1D1,Asia,#5651FF,P917979
PC,#00DABB,#D1D1D1,Asia,#5651FF,P918165
PC,#00DABB,#D1D1D1,Asia,#5651FF,P927416
PC,#00DABB,#D1D1D1,Asia,#5651FF,P928143
PC,#00DABB,#D1D1D1,Asia,#5651FF,P929839
PC,#00DABB,#D1D1D1,Asia,#5651FF,P930409
PC,#00DABB,#D1D1D1,Asia,#5651FF,P930550
PC,#00DABB,#D1D1D1,Asia,#5651FF,P932116
PC,#00DABB,#D1D1D1,Asia,#5651FF,P936516
PC,#00DABB,#D1D1D1,Asia,#5651FF,P940915
PC,#00DABB,#D1D1D1,Asia,#5651FF,P942104
PC,#00DABB,#D1D1D1,Asia,#5651FF,P953956
PC,#00DABB,#D1D1D1,Asia,#5651FF,P959387
PC,#00DABB,#D1D1D1,Asia,#5651FF,P965454
PC,#00DABB,#D1D1D1,Asia,#5651FF,P967646
PC,#00DABB,#D1D1D1,Asia,#5651FF,P968675
PC,#00DABB,#D1D1D1,Asia,#5651FF,P974018
PC,#00DABB,#D1D1D1,Asia,#5651FF,P975616
PC,#00DABB,#D1D1D1,Asia,#5651FF,P975824
PC,#00DABB,#D1D1D1,Asia,#5651FF,P982217
PC,#00DABB,#D1D1D1,Asia,#5651FF,P986002
PC,#00DABB,#D1D1D1,Asia,#5651FF,P989547
PC,#00DABB,#D1D1D1,Europe,#F61C85,P107662
PC,#00DABB,#D1D1D1,Europe,#F61C85,P115676
PC,#00DABB,#D1D1D1,Europe,#F61C85,P118989
PC,#00DABB,#D1D1D1,Europe,#F61C85,P123290
PC,#00DABB,#D1D1D1,Europe,#F61C85,P186809
PC,#00DABB,#D1D1D1,Europe,#F61C85,P189400
PC,#00DABB,#D1D1D1,Europe,#F61C85,P206406
PC,#00DABB,#D1D1D1,Europe,#F61C85,P214755
PC,#00DABB,#D1D1D1,Europe,#F61C85,P241390
PC,#00DABB,#D1D1D1,Europe,#F61C85,P243147
PC,#00DABB,#D1D1D1,Europe,#F61C85,P255714
PC,#00DABB,#D1D1D1,Europe,#F61C85,P271730
PC,#00DABB,#D1D1D1,Europe,#F61C85,P273374
PC,#00DABB,#D1D1D1,Europe,#F61C85,P293387
PC,#00DABB,#D1D1D1,Europe,#F61C85,P297435
PC,#00DABB,#D1D1D1,Europe,#F61C85,P299278
PC,#00DABB,#D1D1D1,Europe,#F61C85,P304255
PC,#00DABB,#D1D1D1,Europe,#F61C85,P305478
PC,#00DABB,#D1D1D1,Europe,#F61C85,P346319
PC,#00DABB,#D1D1D1,Europe,#F61C85,P365331
PC,#00DABB,#D1D1D1,Europe,#F61C85,P378883
PC,#00DABB,#D1D1D1,Europe,#F61C85,P405249
PC,#00DABB,#D1D1D1,Europe,#F61C85,P430736
PC,#00DABB,#D1D1D1,Europe,#F61C85,P431135
PC,#00DABB,#D1D1D1,Europe,#F61C85,P434751
PC,#00DABB,#D1D1D1,Europe,#F61C85,P440554
PC,#00DABB,#D1D1D1,Europe,#F61C85,P466564
PC,#00DABB,#D1D1D1,Europe,#F61C85,P469675
PC,#00DABB,#D1D1D1,Europe,#F61C85,P476382
PC,#00DABB,#D1D1D1,Europe,#F61C85,P479279
PC,#00DABB,#D1D1D1,Europe,#F61C85,P496392
PC,#00DABB,#D1D1D1,Europe,#F61C85,P510427
PC,#00DABB,#D1D1D1,Europe,#F61C85,P512667
PC,#00DABB,#D1D1D1,Europe,#F61C85,P520542
PC,#00DABB,#D1D1D1,Europe,#F61C85,P523402
PC,#00DABB,#D1D1D1,Europe,#F61C85,P552295
PC,#00DABB,#D1D1D1,Europe,#F61C85,P560574
PC,#00DABB,#D1D1D1,Europe,#F61C85,P563623
PC,#00DABB,#D1D1D1,Europe,#F61C85,P574110
PC,#00DABB,#D1D1D1,Europe,#F61C85,P583948
PC,#00DABB,#D1D1D1,Europe,#F61C85,P584618
PC,#00DABB,#D1D1D1,Europe,#F61C85,P585265
PC,#00DABB,#D1D1D1,Europe,#F61C85,P593461
PC,#00DABB,#D1D1D1,Europe,#F61C85,P594309
PC,#00DABB,#D1D1D1,Europe,#F61C85,P600241
PC,#00DABB,#D1D1D1,Europe,#F61C85,P604134
PC,#00DABB,#D1D1D1,Europe,#F61C85,P609373
PC,#00DABB,#D1D1D1,Europe,#F61C85,P61865
PC,#00DABB,#D1D1D1,Europe,#F61C85,P62804
PC,#00DABB,#D1D1D1,Europe,#F61C85,P628329
PC,#00DABB,#D1D1D1,Europe,#F61C85,P629152
PC,#00DABB,#D1D1D1,Europe,#F61C85,P649777
PC,#00DABB,#D1D1D1,Europe,#F61C85,P662726
PC,#00DABB,#D1D1D1,Europe,#F61C85,P669870
PC,#00DABB,#D1D1D1,Europe,#F61C85,P694455
PC,#00DABB,#D1D1D1,Europe,#F61C85,P699521
PC,#00DABB,#D1D1D1,Europe,#F61C85,P703996
PC,#00DABB,#D1D1D1,Europe,#F61C85,P715422
PC,#00DABB,#D1D1D1,Europe,#F61C85,P728402
PC,#00DABB,#D1D1D1,Europe,#F61C85,P746359
PC,#00DABB,#D1D1D1,Europe,#F61C85,P746939
PC,#00DABB,#D1D1D1,Europe,#F61C85,P754524
PC,#00DABB,#D1D1D1,Europe,#F61C85,P755585
PC,#00DABB,#D1D1D1,Europe,#F61C85,P755838
PC,#00DABB,#D1D1D1,Europe,#F61C85,P771741
PC,#00DABB,#D1D1D1,Europe,#F61C85,P78087
PC,#00DABB,#D1D1D1,Europe,#F61C85,P786639
PC,#00DABB,#D1D1D1,Europe,#F61C85,P810803
PC,#00DABB,#D1D1D1,Europe,#F61C85,P81307
PC,#00DABB,#D1D1D1,Europe,#F61C85,P821821
PC,#00DABB,#D1D1D1,Europe,#F61C85,P825604
PC,#00DABB,#D1D1D1,Europe,#F61C85,P833466
PC,#00DABB,#D1D1D1,Europe,#F61C85,P836438
PC,#00DABB,#D1D1D1,Europe,#F61C85,P836840
PC,#00DABB,#D1D1D1,Europe,#F61C85,P86904
PC,#00DABB,#D1D1D1,Europe,#F61C85,P869513
PC,#00DABB,#D1D1D1,Europe,#F61C85,P873295
PC,#00DABB,#D1D1D1,Europe,#F61C85,P876651
PC,#00DABB,#D1D1D1,Europe,#F61C85,P891373
PC,#00DABB,#D1D1D1,Europe,#F61C85,P895338
PC,#00DABB,#D1D1D1,Europe,#F61C85,P897047
PC,#00DABB,#D1D1D1,Europe,#F61C85,P900663
PC,#00DABB,#D1D1D1,Europe,#F61C85,P93396
PC,#00DABB,#D1D1D1,Europe,#F61C85,P939529
PC,#00DABB,#D1D1D1,Europe,#F61C85,P942739
PC,#00DABB,#D1D1D1,Europe,#F61C85,P942803
PC,#00DABB,#D1D1D1,Europe,#F61C85,P968556
PC,#00DABB,#D1D1D1,Europe,#F61C85,P985687
PC,#00DABB,#D1D1D1,Europe,#F61C85,P988705
PC,#00DABB,#D1D1D1,Europe,#F61C85,P989975
